PRODUCTO,VEH_ID,QPAX,CRD_SNR,O_ESTACION,D_ESTACION,O_ID_ESTACION,D_ID_ESTACION,TRONCAL,HORA_MATSIM,1_USO,START,END
UNIVIAJE-II,3006,1,36517,CENTRO,MELENDEZ,28,3,YES,37980,0,0,0
UNIVIAJE-II,3006,1,36517,CENTRO,BUITRERA,28,2,YES,44160,0,0,0
UNIVIAJE-II,3006,1,36517,CENTRO,MELENDEZ,28,3,YES,51660,0,0,0
UNIVIAJE-II,3006,1,36517,CENTRO,MELENDEZ,28,3,YES,69780,0,0,YES
UNIVIAJE-II,701,1,36522,REFUGIO,CAPRI,6,4,YES,60300,0,YES,0
UNIVIAJE-II,701,1,36522,REFUGIO,MELENDEZ,6,3,YES,72600,0,0,YES
UNIVIAJE-II,1303,1,36523,ESTADIO,BUITRERA,11,2,YES,34140,0,YES,0
UNIVIAJE-II,1302,1,36523,ESTADIO,BUITRERA,11,2,YES,36720,0,0,0
UNIVIAJE-II,1303,1,36523,ESTADIO,BUITRERA,11,2,YES,43140,0,0,0
UNIVIAJE-II,1302,1,36523,ESTADIO,BUITRERA,11,2,YES,57720,0,0,0
UNIVIAJE-II,1303,1,36523,ESTADIO,BUITRERA,11,2,YES,63120,0,0,0
UNIVIAJE-II,1302,1,36523,ESTADIO,BUITRERA,11,2,YES,76380,0,0,YES
UNIVIAJE-II,3002,1,36526,CENTRO,MELENDEZ,28,3,YES,40980,0,YES,0
UNIVIAJE-II,3002,1,36526,CENTRO,BUITRERA,28,2,YES,56400,0,0,0
UNIVIAJE-II,3001,1,36526,CENTRO,MELENDEZ,28,3,YES,69840,0,0,YES
UNIVIAJE-II,3006,1,36528,CENTRO,MELENDEZ,28,3,YES,58200,0,YES,0
UNIVIAJE-II,3006,1,36528,CENTRO,MELENDEZ,28,3,YES,71100,0,0,YES
UNIVIAJE-II,1302,1,36530,ESTADIO,BUITRERA,11,2,YES,41760,0,YES,0
UNIVIAJE-II,1303,1,36530,ESTADIO,BUITRERA,11,2,YES,44340,0,0,0
UNIVIAJE-II,1302,1,36530,ESTADIO,BUITRERA,11,2,YES,53220,0,0,0
UNIVIAJE-II,1303,1,36530,ESTADIO,BUITRERA,11,2,YES,60600,0,0,0
UNIVIAJE-II,1302,1,36530,ESTADIO,BUITRERA,11,2,YES,62400,0,0,YES
UNIVIAJE-II,4303,1,36532,AMERICAS,CAPRI,44,4,YES,55740,0,YES,0
UNIVIAJE-II,4303,1,36532,AMERICAS,MELENDEZ,44,3,YES,62160,0,0,0
UNIVIAJE-II,4303,1,36532,AMERICAS,CAPRI,44,4,YES,69720,0,0,YES
UNIVIAJE-II,1101,1,36533,LIDO,BUITRERA,9,2,YES,36840,0,YES,0
UNIVIAJE-II,1101,1,36533,LIDO,MELENDEZ,9,3,YES,49260,0,0,0
UNIVIAJE-II,1103,1,36533,LIDO,MELENDEZ,9,3,YES,62340,0,0,YES
UNIVIAJE-II,1201,1,36537,TEQUENDAMA,MELENDEZ,10,3,YES,57720,0,YES,0
UNIVIAJE-II,1203,1,36537,TEQUENDAMA,MELENDEZ,10,3,YES,67740,0,0,YES
UNIVIAJE-II,1201,1,36539,TEQUENDAMA,BUITRERA,10,2,YES,52140,0,YES,0
UNIVIAJE-II,1203,1,36539,TEQUENDAMA,MELENDEZ,10,3,YES,61920,0,0,YES
UNIVIAJE-II,1203,1,36541,TEQUENDAMA,MELENDEZ,10,3,YES,39240,0,YES,0
UNIVIAJE-II,1202,1,36541,TEQUENDAMA,MELENDEZ,10,3,YES,43440,0,0,0
UNIVIAJE-II,1203,1,36541,TEQUENDAMA,MELENDEZ,10,3,YES,73260,0,0,YES
UNIVIAJE-II,4701,1,36543,ALAMOS,MELENDEZ,47,3,YES,23220,0,YES,0
UNIVIAJE-II,4701,1,36543,ALAMOS,MELENDEZ,47,3,YES,25020,0,0,0
UNIVIAJE-II,4701,1,36543,ALAMOS,BUITRERA,47,2,YES,27300,0,0,0
UNIVIAJE-II,4703,1,36543,ALAMOS,MELENDEZ,47,3,YES,29100,0,0,0
UNIVIAJE-II,4703,1,36543,ALAMOS,MELENDEZ,47,3,YES,30420,0,0,0
UNIVIAJE-II,4701,1,36543,ALAMOS,MELENDEZ,47,3,YES,32400,0,0,0
UNIVIAJE-II,4703,1,36543,ALAMOS,MELENDEZ,47,3,YES,35820,0,0,0
UNIVIAJE-II,4703,1,36543,ALAMOS,MELENDEZ,47,3,YES,39540,0,0,0
UNIVIAJE-II,4703,1,36543,ALAMOS,CAPRI,47,4,YES,45960,0,0,0
UNIVIAJE-II,4703,1,36543,ALAMOS,MELENDEZ,47,3,YES,50640,0,0,0
UNIVIAJE-II,4703,1,36543,ALAMOS,MELENDEZ,47,3,YES,54360,0,0,0
UNIVIAJE-II,4701,1,36543,ALAMOS,MELENDEZ,47,3,YES,62520,0,0,0
UNIVIAJE-II,4703,1,36543,ALAMOS,CAPRI,47,4,YES,66660,0,0,0
UNIVIAJE-II,4703,1,36543,ALAMOS,CAPRI,47,4,YES,71040,0,0,YES
UNIVIAJE-II,1603,1,36548,SAN BOSCO,BUITRERA,14,2,YES,32280,0,YES,0
UNIVIAJE-II,1601,1,36548,SAN BOSCO,MELENDEZ,14,3,YES,44040,0,0,0
UNIVIAJE-II,1603,1,36548,SAN BOSCO,MELENDEZ,14,3,YES,47760,0,0,0
UNIVIAJE-II,1601,1,36548,SAN BOSCO,CAPRI,14,4,YES,71820,0,0,YES
UNIVIAJE-II,1103,1,36550,LIDO,BUITRERA,9,2,YES,38940,0,YES,0
UNIVIAJE-II,1103,1,36550,LIDO,MELENDEZ,9,3,YES,44880,0,0,0
UNIVIAJE-II,1101,1,36550,LIDO,MELENDEZ,9,3,YES,56760,0,0,YES
UNIVIAJE-II,4403,1,36551,VERSALLES,MELENDEZ,43,3,YES,37860,0,YES,0
UNIVIAJE-II,4403,1,36551,VERSALLES,MELENDEZ,43,3,YES,61200,0,0,YES
UNIVIAJE-II,3001,1,36554,CENTRO,MELENDEZ,28,3,YES,51600,0,YES,0
UNIVIAJE-II,3002,1,36554,CENTRO,MELENDEZ,28,3,YES,61980,0,0,YES
UNIVIAJE-II,1503,1,36556,ST LIBRADA,MELENDEZ,13,3,YES,41820,0,YES,0
UNIVIAJE-II,1503,1,36556,ST LIBRADA,MELENDEZ,13,3,YES,67560,0,0,YES
UNIVIAJE-II,3001,1,36561,CENTRO,MELENDEZ,28,3,YES,39600,0,YES,0
UNIVIAJE-II,3001,1,36561,CENTRO,MELENDEZ,28,3,YES,59940,0,0,YES
UNIVIAJE-II,1304,1,36565,ESTADIO,BUITRERA,11,2,YES,51000,0,YES,0
UNIVIAJE-II,1306,1,36565,ESTADIO,BUITRERA,11,2,YES,78660,0,0,YES
UNIVIAJE-II,1504,1,36567,ST LIBRADA,MELENDEZ,13,3,YES,50220,0,YES,0
UNIVIAJE-II,1506,1,36567,ST LIBRADA,BUITRERA,13,2,YES,69420,0,0,0
UNIVIAJE-II,1504,1,36567,ST LIBRADA,CALDAS,13,5,YES,73560,0,0,YES
UNIVIAJE-II,4703,1,36568,ALAMOS,BUITRERA,47,2,YES,25800,0,YES,0
UNIVIAJE-II,4701,1,36568,ALAMOS,BUITRERA,47,2,YES,26520,0,0,0
UNIVIAJE-II,4703,1,36568,ALAMOS,MELENDEZ,47,3,YES,28800,0,0,0
UNIVIAJE-II,4703,1,36568,ALAMOS,MELENDEZ,47,3,YES,30720,0,0,0
UNIVIAJE-II,4703,1,36568,ALAMOS,MELENDEZ,47,3,YES,32580,0,0,0
UNIVIAJE-II,4703,1,36568,ALAMOS,MELENDEZ,47,3,YES,37140,0,0,0
UNIVIAJE-II,4703,1,36568,ALAMOS,MELENDEZ,47,3,YES,42060,0,0,0
UNIVIAJE-II,4703,1,36568,ALAMOS,CAPRI,47,4,YES,46800,0,0,0
UNIVIAJE-II,4701,1,36568,ALAMOS,MELENDEZ,47,3,YES,56220,0,0,0
UNIVIAJE-II,4703,1,36568,ALAMOS,MELENDEZ,47,3,YES,60720,0,0,0
UNIVIAJE-II,4703,1,36568,ALAMOS,MELENDEZ,47,3,YES,64440,0,0,0
UNIVIAJE-II,4703,1,36568,ALAMOS,CAPRI,47,4,YES,66180,0,0,0
UNIVIAJE-II,4703,1,36568,ALAMOS,CAPRI,47,4,YES,70380,0,0,YES
UNIVIAJE-II,1704,1,36571,SAN PASCUA,CAPRI,15,4,YES,31860,0,YES,0
UNIVIAJE-II,1704,1,36571,SAN PASCUA,CAPRI,15,4,YES,40980,0,0,0
UNIVIAJE-II,1704,1,36571,SAN PASCUA,CAPRI,15,4,YES,55980,0,0,0
UNIVIAJE-II,1704,1,36571,SAN PASCUA,CAPRI,15,4,YES,67740,0,0,0
UNIVIAJE-II,1704,1,36571,SAN PASCUA,CALDAS,15,5,YES,74400,0,0,YES
UNIVIAJE-II,6104,1,36573,TERMINAL MENGA,MELENDEZ,56,3,YES,19440,0,YES,0
UNIVIAJE-II,6103,1,36573,TERMINAL MENGA,MELENDEZ,56,3,YES,24600,0,0,0
UNIVIAJE-II,6103,1,36573,TERMINAL MENGA,CALDAS,56,5,YES,29940,0,0,0
UNIVIAJE-II,6103,1,36573,TERMINAL MENGA,CALDAS,56,5,YES,45000,0,0,0
UNIVIAJE-II,6103,1,36573,TERMINAL MENGA,CALDAS,56,5,YES,49020,0,0,0
UNIVIAJE-II,6104,1,36573,TERMINAL MENGA,CAPRI,56,4,YES,50400,0,0,0
UNIVIAJE-II,6104,1,36573,TERMINAL MENGA,CAPRI,56,4,YES,59100,0,0,0
UNIVIAJE-II,6104,1,36573,TERMINAL MENGA,MELENDEZ,56,3,YES,66720,0,0,0
UNIVIAJE-II,6103,1,36573,TERMINAL MENGA,CAPRI,56,4,YES,74640,0,0,YES
UNIVIAJE-II,1203,1,36576,TEQUENDAMA,MELENDEZ,10,3,YES,30300,0,YES,0
UNIVIAJE-II,1203,1,36576,TEQUENDAMA,MELENDEZ,10,3,YES,48420,0,0,YES
UNIVIAJE-II,1704,1,36579,SAN PASCUA,CAPRI,15,4,YES,31440,0,YES,0
UNIVIAJE-II,1704,1,36579,SAN PASCUA,CAPRI,15,4,YES,42000,0,0,0
UNIVIAJE-II,1704,1,36579,SAN PASCUA,CAPRI,15,4,YES,57240,0,0,0
UNIVIAJE-II,1704,1,36579,SAN PASCUA,CAPRI,15,4,YES,64860,0,0,0
UNIVIAJE-II,1704,1,36579,SAN PASCUA,CALDAS,15,5,YES,69960,0,0,YES
UNIVIAJE-II,6103,1,36581,TERMINAL MENGA,CAPRI,56,4,YES,55980,0,YES,0
UNIVIAJE-II,6104,1,36581,TERMINAL MENGA,CAPRI,56,4,YES,61320,0,0,0
UNIVIAJE-II,6104,1,36581,TERMINAL MENGA,MELENDEZ,56,3,YES,66840,0,0,0
UNIVIAJE-II,6103,1,36581,TERMINAL MENGA,CAPRI,56,4,YES,70860,0,0,YES
UNIVIAJE-II,1906,1,36595,PETECUY,CAPRI,24,4,YES,40140,0,YES,0
UNIVIAJE-II,1906,1,36595,PETECUY,CAPRI,24,4,YES,48060,0,0,YES
UNIVIAJE-II,504,1,36596,CAPRI,MELENDEZ,4,3,YES,27720,0,YES,0
UNIVIAJE-II,504,1,36596,CAPRI,MELENDEZ,4,3,YES,29340,0,0,0
UNIVIAJE-II,504,1,36596,CAPRI,MELENDEZ,4,3,YES,34380,0,0,0
UNIVIAJE-II,504,1,36596,CAPRI,MELENDEZ,4,3,YES,34680,0,0,0
UNIVIAJE-II,504,1,36596,CAPRI,MELENDEZ,4,3,YES,40140,0,0,0
UNIVIAJE-II,504,1,36596,CAPRI,CAPRI,4,4,YES,48840,0,0,0
UNIVIAJE-II,504,1,36596,CAPRI,MELENDEZ,4,3,YES,53280,0,0,0
UNIVIAJE-II,504,1,36596,CAPRI,MELENDEZ,4,3,YES,55380,0,0,0
UNIVIAJE-II,504,1,36596,CAPRI,MELENDEZ,4,3,YES,58020,0,0,0
UNIVIAJE-II,504,1,36596,CAPRI,MELENDEZ,4,3,YES,62700,0,0,0
UNIVIAJE-II,504,1,36596,CAPRI,MELENDEZ,4,3,YES,63960,0,0,0
UNIVIAJE-II,504,1,36596,CAPRI,MELENDEZ,4,3,YES,72720,0,0,0
UNIVIAJE-II,503,1,36596,CAPRI,CAPRI,4,4,YES,76080,0,0,YES
UNIVIAJE-II,1203,1,36597,TEQUENDAMA,MELENDEZ,10,3,YES,34020,0,YES,0
UNIVIAJE-II,1202,1,36597,TEQUENDAMA,MELENDEZ,10,3,YES,44880,0,0,YES
UNIVIAJE-II,1906,1,36598,PETECUY,MELENDEZ,24,3,YES,51600,0,YES,0
UNIVIAJE-II,1906,1,36598,PETECUY,CAPRI,24,4,YES,59760,0,0,YES
UNIVIAJE-II,4602,1,36599,VIPASA,CAPRI,46,4,YES,27060,0,YES,0
UNIVIAJE-II,4602,1,36599,VIPASA,CALDAS,46,5,YES,36360,0,0,0
UNIVIAJE-II,4602,1,36599,VIPASA,PAMPALINDA,46,7,YES,48180,0,0,0
UNIVIAJE-II,4602,1,36599,VIPASA,PAMPALINDA,46,7,YES,50100,0,0,0
UNIVIAJE-II,4602,1,36599,VIPASA,CALDAS,46,5,YES,57000,0,0,0
UNIVIAJE-II,4602,1,36599,VIPASA,CAPRI,46,4,YES,65580,0,0,0
UNIVIAJE-II,4602,1,36599,VIPASA,CALDAS,46,5,YES,77700,0,0,YES
UNIVIAJE-II,1302,1,36607,ESTADIO,BUITRERA,11,2,YES,54780,0,YES,0
UNIVIAJE-II,1303,1,36607,ESTADIO,MELENDEZ,11,3,YES,71880,0,0,0
UNIVIAJE-II,1303,1,36607,ESTADIO,BUITRERA,11,2,YES,78780,0,0,YES
UNIVIAJE-II,1703,1,36609,SAN PASCUA,TEQUENDAMA,15,10,YES,19920,0,YES,0
UNIVIAJE-II,1703,1,36609,SAN PASCUA,CAPRI,15,4,YES,40500,0,0,0
UNIVIAJE-II,1703,1,36609,SAN PASCUA,MELENDEZ,15,3,YES,46140,0,0,0
UNIVIAJE-II,1703,1,36609,SAN PASCUA,CAPRI,15,4,YES,57480,0,0,YES
UNIVIAJE-II,4403,1,36610,VERSALLES,MELENDEZ,43,3,YES,39420,0,YES,0
UNIVIAJE-II,4403,1,36610,VERSALLES,CAPRI,43,4,YES,58620,0,0,0
UNIVIAJE-II,4403,1,36610,VERSALLES,CAPRI,43,4,YES,74520,0,0,YES
UNIVIAJE-II,701,1,36615,REFUGIO,MELENDEZ,6,3,YES,24720,0,YES,0
UNIVIAJE-II,701,1,36615,REFUGIO,MELENDEZ,6,3,YES,35640,0,0,0
UNIVIAJE-II,701,1,36615,REFUGIO,MELENDEZ,6,3,YES,56760,0,0,0
UNIVIAJE-II,701,1,36615,REFUGIO,MELENDEZ,6,3,YES,73920,0,0,YES
UNIVIAJE-II,803,1,36624,PAMPALINDA,MELENDEZ,7,3,YES,26340,0,YES,0
UNIVIAJE-II,803,1,36624,PAMPALINDA,BUITRERA,7,2,YES,55140,0,0,0
UNIVIAJE-II,803,1,36624,PAMPALINDA,MELENDEZ,7,3,YES,67560,0,0,0
UNIVIAJE-II,803,1,36624,PAMPALINDA,MELENDEZ,7,3,YES,76500,0,0,YES
UNIVIAJE-II,1002,1,36629,UND DEPORT,MELENDEZ,40,3,YES,38880,0,YES,0
UNIVIAJE-II,1003,1,36629,UND DEPORT,MELENDEZ,40,3,YES,56220,0,0,YES
UNIVIAJE-II,1503,1,36632,ST LIBRADA,MELENDEZ,13,3,YES,31200,0,YES,0
UNIVIAJE-II,1503,1,36632,ST LIBRADA,MELENDEZ,13,3,YES,57300,0,0,0
UNIVIAJE-II,1503,1,36632,ST LIBRADA,BUITRERA,13,2,YES,70320,0,0,YES
UNIVIAJE-II,1703,1,36641,SAN PASCUA,CAPRI,15,4,YES,37140,0,YES,0
UNIVIAJE-II,1703,1,36641,SAN PASCUA,MELENDEZ,15,3,YES,58740,0,0,0
UNIVIAJE-II,1703,1,36641,SAN PASCUA,MELENDEZ,15,3,YES,60840,0,0,YES
UNIVIAJE-II,302,1,36642,BUITRERA,CAPRI,2,4,YES,31740,0,YES,0
UNIVIAJE-II,302,1,36642,BUITRERA,MELENDEZ,2,3,YES,58620,0,0,YES
UNIVIAJE-II,4403,1,36645,VERSALLES,PAMPALINDA,43,7,YES,29700,0,YES,0
UNIVIAJE-II,4403,1,36645,VERSALLES,CAPRI,43,4,YES,55260,0,0,YES
UNIVIAJE-II,3303,1,36646,CHIMINANGOS,MELENDEZ,38,3,YES,24840,0,YES,0
UNIVIAJE-II,1904,1,36646,PETECUY,CAPRI,24,4,YES,58200,0,0,0
UNIVIAJE-II,1906,1,36646,PETECUY,CAPRI,24,4,YES,65760,0,0,YES
UNIVIAJE-II,302,1,36647,BUITRERA,MELENDEZ,2,3,YES,62340,0,YES,0
UNIVIAJE-II,302,1,36647,BUITRERA,MELENDEZ,2,3,YES,67260,0,0,YES
UNIVIAJE-II,1203,1,36649,TEQUENDAMA,MELENDEZ,10,3,YES,30360,0,YES,0
UNIVIAJE-II,1202,1,36649,TEQUENDAMA,MELENDEZ,10,3,YES,46680,0,0,YES
UNIVIAJE-II,302,1,36651,BUITRERA,CAPRI,2,4,YES,32280,0,YES,0
UNIVIAJE-II,302,1,36651,BUITRERA,MELENDEZ,2,3,YES,58200,0,0,0
UNIVIAJE-II,302,1,36651,BUITRERA,MELENDEZ,2,3,YES,65640,0,0,0
UNIVIAJE-II,302,1,36651,BUITRERA,MELENDEZ,2,3,YES,71700,0,0,YES
UNIVIAJE-II,4403,1,36652,VERSALLES,CAPRI,43,4,YES,35640,0,YES,0
UNIVIAJE-II,4401,1,36652,VERSALLES,MELENDEZ,43,3,YES,63720,0,0,0
UNIVIAJE-II,4403,1,36652,VERSALLES,CAPRI,43,4,YES,68760,0,0,YES
UNIVIAJE-II,112,1,36657,UNIVERSIDA,MELENDEZ,39,3,YES,20400,0,YES,0
UNIVIAJE-II,112,1,36657,UNIVERSIDA,MELENDEZ,39,3,YES,39780,0,0,0
UNIVIAJE-II,112,1,36657,UNIVERSIDA,MELENDEZ,39,3,YES,64440,0,0,0
UNIVIAJE-II,113,1,36657,UNIVERSIDA,BUITRERA,39,2,YES,67740,0,0,YES
UNIVIAJE-II,3303,1,36660,CHIMINANGOS,MELENDEZ,38,3,YES,18360,0,YES,0
UNIVIAJE-II,3301,1,36660,CHIMINANGOS,MELENDEZ,38,3,YES,23220,0,0,0
UNIVIAJE-II,3303,1,36660,CHIMINANGOS,MELENDEZ,38,3,YES,32460,0,0,0
UNIVIAJE-II,3303,1,36660,CHIMINANGOS,MELENDEZ,38,3,YES,35220,0,0,0
UNIVIAJE-II,3301,1,36660,CHIMINANGOS,BUITRERA,38,2,YES,46380,0,0,0
UNIVIAJE-II,3301,1,36660,CHIMINANGOS,MELENDEZ,38,3,YES,47820,0,0,0
UNIVIAJE-II,3303,1,36660,CHIMINANGOS,MELENDEZ,38,3,YES,50220,0,0,0
UNIVIAJE-II,3303,1,36660,CHIMINANGOS,MELENDEZ,38,3,YES,54840,0,0,0
UNIVIAJE-II,3303,1,36660,CHIMINANGOS,MELENDEZ,38,3,YES,62580,0,0,0
UNIVIAJE-II,3303,1,36660,CHIMINANGOS,MELENDEZ,38,3,YES,66600,0,0,0
UNIVIAJE-II,3303,1,36660,CHIMINANGOS,CAPRI,38,4,YES,72120,0,0,YES
UNIVIAJE-II,4403,1,36665,VERSALLES,MELENDEZ,43,3,YES,32400,0,YES,0
UNIVIAJE-II,4403,1,36665,VERSALLES,CAPRI,43,4,YES,59580,0,0,YES
UNIVIAJE-II,3006,1,36679,CENTRO,MELENDEZ,28,3,YES,37620,0,YES,0
UNIVIAJE-II,3006,1,36679,CENTRO,BUITRERA,28,2,YES,45720,0,0,0
UNIVIAJE-II,3006,1,36679,CENTRO,MELENDEZ,28,3,YES,50340,0,0,0
UNIVIAJE-II,3006,1,36679,CENTRO,MELENDEZ,28,3,YES,61320,0,0,0
UNIVIAJE-II,3006,1,36679,CENTRO,MELENDEZ,28,3,YES,68880,0,0,YES
UNIVIAJE-II,1906,1,36684,PETECUY,CAPRI,24,4,YES,36480,0,YES,0
UNIVIAJE-II,1906,1,36684,PETECUY,CAPRI,24,4,YES,66240,0,0,YES
UNIVIAJE-II,4203,1,36688,T. CALI,CAPRI,26,4,YES,65640,0,YES,0
UNIVIAJE-II,4203,1,36688,T. CALI,CAPRI,26,4,YES,76680,0,0,YES
UNIVIAJE-II,6103,1,36694,TERMINAL MENGA,MELENDEZ,56,3,YES,28380,0,YES,0
UNIVIAJE-II,6104,1,36694,TERMINAL MENGA,CALDAS,56,5,YES,35280,0,0,0
UNIVIAJE-II,6103,1,36694,TERMINAL MENGA,REFUGIO,56,6,YES,41460,0,0,0
UNIVIAJE-II,6103,1,36694,TERMINAL MENGA,CAPRI,56,4,YES,45840,0,0,0
UNIVIAJE-II,6104,1,36694,TERMINAL MENGA,CAPRI,56,4,YES,53700,0,0,0
UNIVIAJE-II,6104,1,36694,TERMINAL MENGA,CAPRI,56,4,YES,62040,0,0,0
UNIVIAJE-II,6103,1,36694,TERMINAL MENGA,MELENDEZ,56,3,YES,66900,0,0,0
UNIVIAJE-II,6103,1,36694,TERMINAL MENGA,CAPRI,56,4,YES,71400,0,0,YES
UNIVIAJE-II,3202,1,36698,ERMITA,MELENDEZ,29,3,YES,34920,0,YES,0
UNIVIAJE-II,3202,1,36698,ERMITA,MELENDEZ,29,3,YES,43320,0,0,0
UNIVIAJE-II,3202,1,36698,ERMITA,MELENDEZ,29,3,YES,63240,0,0,YES
UNIVIAJE-II,3603,1,36703,POPULAR,PAMPALINDA,35,7,YES,39300,0,YES,0
UNIVIAJE-II,3603,1,36703,POPULAR,CAPRI,35,4,YES,39900,0,0,0
UNIVIAJE-II,3603,1,36703,POPULAR,CAPRI,35,4,YES,60480,0,0,0
UNIVIAJE-II,3603,1,36703,POPULAR,CAPRI,35,4,YES,66540,0,0,0
UNIVIAJE-II,3603,1,36703,POPULAR,SAN BOSCO,35,14,YES,75840,0,0,YES
UNIVIAJE-II,2003,1,36705,SAN PEDRO,CALDAS,25,5,YES,35940,0,YES,0
UNIVIAJE-II,2003,1,36705,SAN PEDRO,MELENDEZ,25,3,YES,47940,0,0,0
UNIVIAJE-II,2003,1,36705,SAN PEDRO,CAPRI,25,4,YES,54420,0,0,0
UNIVIAJE-II,2001,1,36705,SAN PEDRO,MELENDEZ,25,3,YES,67500,0,0,YES
UNIVIAJE-II,4602,1,36710,VIPASA,CALDAS,46,5,YES,55620,0,YES,0
UNIVIAJE-II,4601,1,36710,VIPASA,CAPRI,46,4,YES,59040,0,0,0
UNIVIAJE-II,4602,1,36710,VIPASA,CALDAS,46,5,YES,64200,0,0,0
UNIVIAJE-II,4602,1,36710,VIPASA,ST LIBRADA,46,13,YES,80640,0,0,YES
UNIVIAJE-II,504,1,36718,CAPRI,CAPRI,4,4,YES,19020,0,YES,0
UNIVIAJE-II,504,1,36718,CAPRI,MELENDEZ,4,3,YES,22560,0,0,0
UNIVIAJE-II,504,1,36718,CAPRI,MELENDEZ,4,3,YES,31320,0,0,0
UNIVIAJE-II,504,1,36718,CAPRI,MELENDEZ,4,3,YES,35220,0,0,0
UNIVIAJE-II,504,1,36718,CAPRI,MELENDEZ,4,3,YES,39300,0,0,0
UNIVIAJE-II,504,1,36718,CAPRI,CAPRI,4,4,YES,49080,0,0,0
UNIVIAJE-II,504,1,36718,CAPRI,CAPRI,4,4,YES,50160,0,0,0
UNIVIAJE-II,504,1,36718,CAPRI,MELENDEZ,4,3,YES,55560,0,0,0
UNIVIAJE-II,504,1,36718,CAPRI,MELENDEZ,4,3,YES,58680,0,0,0
UNIVIAJE-II,504,1,36718,CAPRI,MELENDEZ,4,3,YES,61260,0,0,0
UNIVIAJE-II,504,1,36718,CAPRI,MELENDEZ,4,3,YES,66660,0,0,YES
UNIVIAJE-II,3503,1,36720,SALOMIA,MELENDEZ,36,3,YES,29580,0,YES,0
UNIVIAJE-II,3503,1,36720,SALOMIA,CALDAS,36,5,YES,38160,0,0,0
UNIVIAJE-II,3503,1,36720,SALOMIA,MELENDEZ,36,3,YES,59880,0,0,YES
UNIVIAJE-II,1201,1,36722,TEQUENDAMA,MELENDEZ,10,3,YES,38880,0,YES,0
UNIVIAJE-II,1203,1,36722,TEQUENDAMA,MELENDEZ,10,3,YES,75540,0,0,YES
UNIVIAJE-II,1306,1,36725,ESTADIO,BUITRERA,11,2,YES,29700,0,YES,0
UNIVIAJE-II,1306,1,36725,ESTADIO,BUITRERA,11,2,YES,60240,0,0,0
UNIVIAJE-II,1306,1,36725,ESTADIO,BUITRERA,11,2,YES,76140,0,0,YES
UNIVIAJE-II,4403,1,36726,VERSALLES,MELENDEZ,43,3,YES,37620,0,YES,0
UNIVIAJE-II,4403,1,36726,VERSALLES,CAPRI,43,4,YES,61140,0,0,0
UNIVIAJE-II,4403,1,36726,VERSALLES,CAPRI,43,4,YES,74160,0,0,YES
UNIVIAJE-II,3303,1,36728,CHIMINANGOS,MELENDEZ,38,3,YES,24660,0,YES,0
UNIVIAJE-II,3303,1,36728,CHIMINANGOS,BUITRERA,38,2,YES,27480,0,0,0
UNIVIAJE-II,3303,1,36728,CHIMINANGOS,BUITRERA,38,2,YES,31020,0,0,0
UNIVIAJE-II,3303,1,36728,CHIMINANGOS,MELENDEZ,38,3,YES,34500,0,0,0
UNIVIAJE-II,3303,1,36728,CHIMINANGOS,MELENDEZ,38,3,YES,37860,0,0,0
UNIVIAJE-II,3303,1,36728,CHIMINANGOS,BUITRERA,38,2,YES,46020,0,0,0
UNIVIAJE-II,3303,1,36728,CHIMINANGOS,MELENDEZ,38,3,YES,46860,0,0,0
UNIVIAJE-II,3303,1,36728,CHIMINANGOS,MELENDEZ,38,3,YES,50700,0,0,0
UNIVIAJE-II,3303,1,36728,CHIMINANGOS,MELENDEZ,38,3,YES,55740,0,0,0
UNIVIAJE-II,3303,1,36728,CHIMINANGOS,MELENDEZ,38,3,YES,58080,0,0,0
UNIVIAJE-II,3303,1,36728,CHIMINANGOS,MELENDEZ,38,3,YES,64500,0,0,0
UNIVIAJE-II,3303,1,36728,CHIMINANGOS,LIDO,38,9,YES,79680,0,0,YES
UNIVIAJE-II,1002,1,36731,UND DEPORT,MELENDEZ,40,3,YES,37020,0,YES,0
UNIVIAJE-II,1003,1,36731,UND DEPORT,MELENDEZ,40,3,YES,60480,0,0,YES
UNIVIAJE-II,1103,1,36734,LIDO,MELENDEZ,9,3,YES,31740,0,YES,0
UNIVIAJE-II,1101,1,36734,LIDO,MELENDEZ,9,3,YES,55380,0,0,0
UNIVIAJE-II,1103,1,36734,LIDO,CAPRI,9,4,YES,70680,0,0,YES
UNIVIAJE-II,1906,1,36735,PETECUY,CAPRI,24,4,YES,49860,0,YES,0
UNIVIAJE-II,1904,1,36735,PETECUY,MELENDEZ,24,3,YES,61260,0,0,0
UNIVIAJE-II,1906,1,36735,PETECUY,CAPRI,24,4,YES,66900,0,0,YES
UNIVIAJE-II,3002,1,36739,CENTRO,MELENDEZ,28,3,YES,51540,0,YES,0
UNIVIAJE-II,3001,1,36739,CENTRO,MELENDEZ,28,3,YES,65700,0,0,YES
UNIVIAJE-II,1203,1,36742,TEQUENDAMA,MELENDEZ,10,3,YES,38400,0,YES,0
UNIVIAJE-II,1203,1,36742,TEQUENDAMA,MELENDEZ,10,3,YES,46740,0,0,YES
UNIVIAJE-II,1003,1,36744,UND DEPORT,MELENDEZ,40,3,YES,39540,0,YES,0
UNIVIAJE-II,1003,1,36744,UND DEPORT,CAPRI,40,4,YES,79560,0,0,YES
UNIVIAJE-II,3203,1,36746,ERMITA,MELENDEZ,29,3,YES,54180,0,YES,0
