PRODUCTO,INTEGRACION,VEH_ID,QPAX,CRD_SNR,O_ESTACION,D_ESTACION,O_ID_ESTACION,D_ID_ESTACION,TRONCAL,HORA_MATSIM,1_USO,START,END
UNIVIAJE-II,,6103,1,14535,TERMINAL MENGA,0,56,0,YES,56400,0,YES,0
UNIVIAJE-II,,6103,1,14535,TERMINAL MENGA,0,56,0,YES,60000,0,0,0
UNIVIAJE-II,,6104,1,14535,TERMINAL MENGA,0,56,0,YES,65100,0,0,0
UNIVIAJE-II,,6103,1,14535,TERMINAL MENGA,0,56,0,YES,73260,0,0,YES
UNIVIAJE-II,,1805,1,14538,SUCRE,0,23,0,YES,23040,0,YES,0
UNIVIAJE-II,,1805,1,14538,SUCRE,0,23,0,YES,57660,0,0,0
UNIVIAJE-II,,1805,1,14538,SUCRE,0,23,0,YES,64620,0,0,YES
UNIVIAJE-II,,4403,1,14544,VERSALLES,0,43,0,YES,33840,0,YES,0
UNIVIAJE-II,,4401,1,14544,VERSALLES,0,43,0,YES,59340,0,0,YES
UNIVIAJE-II,,504,1,15758,CAPRI,0,4,0,YES,37680,0,YES,0
UNIVIAJE-II,,504,1,15758,CAPRI,0,4,0,YES,41820,0,0,0
UNIVIAJE-II,,504,1,15758,CAPRI,0,4,0,YES,44460,0,0,0
UNIVIAJE-II,,504,1,15758,CAPRI,0,4,0,YES,53280,0,0,0
UNIVIAJE-II,,504,1,15758,CAPRI,0,4,0,YES,56280,0,0,0
UNIVIAJE-II,,504,1,15758,CAPRI,0,4,0,YES,58320,0,0,0
UNIVIAJE-II,,504,1,15758,CAPRI,0,4,0,YES,66900,0,0,YES
UNIVIAJE-II,,1504,1,15779,ST LIBRADA,0,13,0,YES,23100,0,YES,0
UNIVIAJE-II,,1504,1,15779,ST LIBRADA,0,13,0,YES,37080,0,0,0
UNIVIAJE-II,,1504,1,15779,ST LIBRADA,0,13,0,YES,45180,0,0,0
UNIVIAJE-II,,1506,1,15779,ST LIBRADA,0,13,0,YES,60480,0,0,0
UNIVIAJE-II,,1506,1,15779,ST LIBRADA,0,13,0,YES,66120,0,0,0
UNIVIAJE-II,,1506,1,15779,ST LIBRADA,0,13,0,YES,75300,0,0,YES
UNIVIAJE-II,,4403,1,15793,VERSALLES,0,43,0,YES,43800,0,YES,0
UNIVIAJE-II,,4401,1,15793,VERSALLES,0,43,0,YES,57780,0,0,YES
UNIVIAJE-II,,1403,1,15798,MZ. SABER,0,12,0,YES,62280,0,YES,0
UNIVIAJE-II,,1403,1,15798,MZ. SABER,0,12,0,YES,81060,0,0,YES
UNIVIAJE-II,,3002,1,15805,CENTRO,0,28,0,YES,51120,0,YES,0
UNIVIAJE-II,,3002,1,15805,CENTRO,0,28,0,YES,55980,0,0,YES
UNIVIAJE-II,,1203,1,15817,TEQUENDAMA,0,10,0,YES,31020,0,YES,0
UNIVIAJE-II,,1202,1,15817,TEQUENDAMA,0,10,0,YES,54420,0,0,YES
UNIVIAJE-II,,2003,1,15824,SAN PEDRO,0,25,0,YES,62340,0,YES,0
UNIVIAJE-II,,2003,1,15824,SAN PEDRO,0,25,0,YES,66420,0,0,0
UNIVIAJE-II,,2003,1,15824,SAN PEDRO,0,25,0,YES,68880,0,0,YES
UNIVIAJE-II,,3002,1,15828,CENTRO,0,28,0,YES,51060,0,YES,0
UNIVIAJE-II,,3001,1,15828,CENTRO,0,28,0,YES,58800,0,0,YES
UNIVIAJE-II,,1201,1,15850,TEQUENDAMA,0,10,0,YES,34440,0,YES,0
UNIVIAJE-II,,1203,1,15850,TEQUENDAMA,0,10,0,YES,74580,0,0,YES
UNIVIAJE-II,,302,1,15854,BUITRERA,0,2,0,YES,31800,0,YES,0
UNIVIAJE-II,,302,1,15854,BUITRERA,0,2,0,YES,59640,0,0,0
UNIVIAJE-II,,302,1,15854,BUITRERA,0,2,0,YES,70080,0,0,YES
UNIVIAJE-II,,4602,1,15868,VIPASA,0,46,0,YES,26040,0,YES,0
UNIVIAJE-II,,4601,1,15868,VIPASA,0,46,0,YES,56280,0,0,0
UNIVIAJE-II,,4602,1,15868,VIPASA,0,46,0,YES,63360,0,0,0
UNIVIAJE-II,,4601,1,15868,VIPASA,0,46,0,YES,72300,0,0,YES
UNIVIAJE-II,,1101,1,15877,LIDO,0,9,0,YES,51120,0,YES,0
UNIVIAJE-II,,1103,1,15877,LIDO,0,9,0,YES,62340,0,0,YES
UNIVIAJE-II,,1101,1,15888,LIDO,0,9,0,YES,37620,0,YES,0
UNIVIAJE-II,,1103,1,15888,LIDO,0,9,0,YES,49260,0,0,0
UNIVIAJE-II,,1101,1,15888,LIDO,0,9,0,YES,67080,0,0,YES
UNIVIAJE-II,,6104,1,15896,TERMINAL MENGA,0,56,0,YES,56220,0,YES,0
UNIVIAJE-II,,6103,1,15896,TERMINAL MENGA,0,56,0,YES,67500,0,0,0
UNIVIAJE-II,,6103,1,15896,TERMINAL MENGA,0,56,0,YES,68760,0,0,0
UNIVIAJE-II,,6103,1,15896,TERMINAL MENGA,0,56,0,YES,77340,0,0,YES
UNIVIAJE-II,,701,1,15897,REFUGIO,0,6,0,YES,23580,0,YES,0
UNIVIAJE-II,,701,1,15897,REFUGIO,0,6,0,YES,36300,0,0,0
UNIVIAJE-II,,701,1,15897,REFUGIO,0,6,0,YES,55680,0,0,0
UNIVIAJE-II,,701,1,15897,REFUGIO,0,6,0,YES,63600,0,0,0
UNIVIAJE-II,,701,1,15897,REFUGIO,0,6,0,YES,67500,0,0,YES
UNIVIAJE-II,,2003,1,15898,SAN PEDRO,0,25,0,YES,46500,0,YES,0
UNIVIAJE-II,,2003,1,15898,SAN PEDRO,0,25,0,YES,51780,0,0,0
UNIVIAJE-II,,2003,1,15898,SAN PEDRO,0,25,0,YES,63540,0,0,YES
UNIVIAJE-II,,3403,1,15901,FLORA IND,0,37,0,YES,25980,0,YES,0
UNIVIAJE-II,,3403,1,15901,FLORA IND,0,37,0,YES,33060,0,0,0
UNIVIAJE-II,,3403,1,15901,FLORA IND,0,37,0,YES,38040,0,0,0
UNIVIAJE-II,,3401,1,15901,FLORA IND,0,37,0,YES,52320,0,0,0
UNIVIAJE-II,,3403,1,15901,FLORA IND,0,37,0,YES,59580,0,0,0
UNIVIAJE-II,,3403,1,15901,FLORA IND,0,37,0,YES,70860,0,0,YES
UNIVIAJE-II,,1306,1,15904,ESTADIO,0,11,0,YES,49500,0,YES,0
UNIVIAJE-II,,1304,1,15904,ESTADIO,0,11,0,YES,61980,0,0,0
UNIVIAJE-II,,1306,1,15904,ESTADIO,0,11,0,YES,79620,0,0,YES
UNIVIAJE-II,,1203,1,15908,TEQUENDAMA,0,10,0,YES,52380,0,YES,0
UNIVIAJE-II,,1201,1,15908,TEQUENDAMA,0,10,0,YES,65640,0,0,YES
UNIVIAJE-II,,4303,1,15927,AMERICAS,0,44,0,YES,55140,0,YES,0
UNIVIAJE-II,,4301,1,15927,AMERICAS,0,44,0,YES,58260,0,0,0
UNIVIAJE-II,,4303,1,15927,AMERICAS,0,44,0,YES,64500,0,0,0
UNIVIAJE-II,,4303,1,15927,AMERICAS,0,44,0,YES,67740,0,0,YES
UNIVIAJE-II,,1201,1,15973,TEQUENDAMA,0,10,0,YES,33240,0,YES,0
UNIVIAJE-II,,1203,1,15973,TEQUENDAMA,0,10,0,YES,72420,0,0,YES
UNIVIAJE-II,,1306,1,15986,ESTADIO,0,11,0,YES,71580,0,YES,0
UNIVIAJE-II,,1306,1,15986,ESTADIO,0,11,0,YES,82020,0,0,YES
UNIVIAJE-II,,3001,1,15994,CENTRO,0,28,0,YES,43440,0,YES,0
UNIVIAJE-II,,3002,1,15994,CENTRO,0,28,0,YES,61740,0,0,YES
UNIVIAJE-II,,1906,1,16002,PETECUY,0,24,0,YES,51900,0,YES,0
UNIVIAJE-II,,1904,1,16002,PETECUY,0,24,0,YES,63720,0,0,YES
UNIVIAJE-II,,1906,1,16015,PETECUY,0,24,0,YES,49920,0,YES,0
UNIVIAJE-II,,1906,1,16015,PETECUY,0,24,0,YES,62280,0,0,YES
UNIVIAJE-II,,1906,1,16020,PETECUY,0,24,0,YES,42780,0,YES,0
UNIVIAJE-II,,1904,1,16020,PETECUY,0,24,0,YES,43800,0,0,0
UNIVIAJE-II,,1906,1,16020,PETECUY,0,24,0,YES,69120,0,0,YES
UNIVIAJE-II,,1002,1,16053,UND DEPORT,0,40,0,YES,34440,0,YES,0
UNIVIAJE-II,,1003,1,16053,UND DEPORT,0,40,0,YES,78780,0,0,YES
UNIVIAJE-II,,1203,1,16057,TEQUENDAMA,0,10,0,YES,40440,0,YES,0
UNIVIAJE-II,,1203,1,16057,TEQUENDAMA,0,10,0,YES,50520,0,0,0
UNIVIAJE-II,,1202,1,16057,TEQUENDAMA,0,10,0,YES,57900,0,0,0
UNIVIAJE-II,,1202,1,16057,TEQUENDAMA,0,10,0,YES,79260,0,0,YES
UNIVIAJE-II,,113,1,16063,UNIVERSIDA,0,39,0,YES,56760,0,YES,0
UNIVIAJE-II,,112,1,16063,UNIVERSIDA,0,39,0,YES,60480,0,0,YES
UNIVIAJE-II,,3202,1,16079,ERMITA,0,29,0,YES,65520,0,YES,0
UNIVIAJE-II,,3202,1,16079,ERMITA,0,29,0,YES,70620,0,0,YES
UNIVIAJE-II,,1002,1,16092,UND DEPORT,0,40,0,YES,28980,0,YES,0
UNIVIAJE-II,,1002,1,16092,UND DEPORT,0,40,0,YES,61380,0,0,0
UNIVIAJE-II,,1003,1,16092,UND DEPORT,0,40,0,YES,71760,0,0,YES
UNIVIAJE-II,,6103,1,16103,TERMINAL MENGA,0,56,0,YES,54420,0,YES,0
UNIVIAJE-II,,6104,1,16103,TERMINAL MENGA,0,56,0,YES,62760,0,0,0
UNIVIAJE-II,,6104,1,16103,TERMINAL MENGA,0,56,0,YES,67260,0,0,0
UNIVIAJE-II,,6103,1,16103,TERMINAL MENGA,0,56,0,YES,71880,0,0,0
UNIVIAJE-II,,6103,1,16103,TERMINAL MENGA,0,56,0,YES,76440,0,0,YES
UNIVIAJE-II,,3101,1,16107,CAICEDO,0,42,0,YES,43620,0,YES,0
UNIVIAJE-II,,3102,1,16107,CAICEDO,0,42,0,YES,56580,0,0,0
UNIVIAJE-II,,3102,1,16107,CAICEDO,0,42,0,YES,59580,0,0,0
UNIVIAJE-II,,3102,1,16107,CAICEDO,0,42,0,YES,63420,0,0,0
UNIVIAJE-II,,3102,1,16107,CAICEDO,0,42,0,YES,75780,0,0,YES
UNIVIAJE-II,,1306,1,16115,ESTADIO,0,11,0,YES,71700,0,YES,0
UNIVIAJE-II,,1306,1,16115,ESTADIO,0,11,0,YES,76920,0,0,YES
UNIVIAJE-II,,1503,1,16117,ST LIBRADA,0,13,0,YES,67560,0,YES,0
UNIVIAJE-II,,1503,1,16117,ST LIBRADA,0,13,0,YES,81120,0,0,YES
UNIVIAJE-II,,1103,1,16134,LIDO,0,9,0,YES,31800,0,YES,0
UNIVIAJE-II,,1103,1,16134,LIDO,0,9,0,YES,55440,0,0,0
UNIVIAJE-II,,1103,1,16134,LIDO,0,9,0,YES,63300,0,0,YES
UNIVIAJE-II,,113,1,16141,UNIVERSIDA,0,39,0,YES,55380,0,YES,0
UNIVIAJE-II,,112,1,16141,UNIVERSIDA,0,39,0,YES,60600,0,0,0
UNIVIAJE-II,,113,1,16141,UNIVERSIDA,0,39,0,YES,66240,0,0,YES
UNIVIAJE-II,,1503,1,16155,ST LIBRADA,0,13,0,YES,29640,0,YES,0
UNIVIAJE-II,,1503,1,16155,ST LIBRADA,0,13,0,YES,39780,0,0,0
UNIVIAJE-II,,1503,1,16155,ST LIBRADA,0,13,0,YES,48840,0,0,0
UNIVIAJE-II,,1506,1,16155,ST LIBRADA,0,13,0,YES,60420,0,0,0
UNIVIAJE-II,,1504,1,16155,ST LIBRADA,0,13,0,YES,66600,0,0,0
UNIVIAJE-II,,1506,1,16155,ST LIBRADA,0,13,0,YES,72540,0,0,YES
UNIVIAJE-II,,104,1,16161,UNIVERSIDA,0,39,0,YES,25020,0,YES,0
UNIVIAJE-II,,104,1,16161,UNIVERSIDA,0,39,0,YES,27960,0,0,0
UNIVIAJE-II,,104,1,16161,UNIVERSIDA,0,39,0,YES,32640,0,0,0
UNIVIAJE-II,,104,1,16161,UNIVERSIDA,0,39,0,YES,36420,0,0,0
UNIVIAJE-II,,104,1,16161,UNIVERSIDA,0,39,0,YES,45000,0,0,0
UNIVIAJE-II,,104,1,16161,UNIVERSIDA,0,39,0,YES,55380,0,0,0
UNIVIAJE-II,,104,1,16161,UNIVERSIDA,0,39,0,YES,64740,0,0,0
UNIVIAJE-II,,104,1,16161,UNIVERSIDA,0,39,0,YES,76500,0,0,YES
UNIVIAJE-II,,701,1,16170,REFUGIO,0,6,0,YES,33540,0,YES,0
UNIVIAJE-II,,701,1,16170,REFUGIO,0,6,0,YES,58080,0,0,0
UNIVIAJE-II,,701,1,16170,REFUGIO,0,6,0,YES,64920,0,0,YES
UNIVIAJE-II,,603,1,16171,CALDAS,0,5,0,YES,31020,0,YES,0
UNIVIAJE-II,,603,1,16171,CALDAS,0,5,0,YES,45780,0,0,0
UNIVIAJE-II,,602,1,16171,CALDAS,0,5,0,YES,51900,0,0,0
UNIVIAJE-II,,602,1,16171,CALDAS,0,5,0,YES,57240,0,0,0
UNIVIAJE-II,,603,1,16171,CALDAS,0,5,0,YES,66240,0,0,0
UNIVIAJE-II,,602,1,16171,CALDAS,0,5,0,YES,79200,0,0,YES
UNIVIAJE-II,,1103,1,18263,LIDO,0,9,0,YES,55260,0,YES,0
UNIVIAJE-II,,1103,1,18263,LIDO,0,9,0,YES,63120,0,0,YES
UNIVIAJE-II,,3202,1,18271,ERMITA,0,29,0,YES,39960,0,YES,0
UNIVIAJE-II,,3202,1,18271,ERMITA,0,29,0,YES,54900,0,0,0
UNIVIAJE-II,,3202,1,18271,ERMITA,0,29,0,YES,59820,0,0,0
UNIVIAJE-II,,3202,1,18271,ERMITA,0,29,0,YES,74280,0,0,YES
UNIVIAJE-II,,3204,1,18272,ERMITA,0,29,0,YES,40200,0,YES,0
UNIVIAJE-II,,3203,1,18272,ERMITA,0,29,0,YES,63600,0,0,YES
UNIVIAJE-II,,1904,1,18317,PETECUY,0,24,0,YES,54000,0,YES,0
UNIVIAJE-II,,1906,1,18317,PETECUY,0,24,0,YES,68760,0,0,YES
UNIVIAJE-II,,4403,1,18329,VERSALLES,0,43,0,YES,46320,0,YES,0
UNIVIAJE-II,,4403,1,18329,VERSALLES,0,43,0,YES,57480,0,0,0
UNIVIAJE-II,,4403,1,18329,VERSALLES,0,43,0,YES,72900,0,0,YES
UNIVIAJE-II,,1203,1,18330,TEQUENDAMA,0,10,0,YES,37860,0,YES,0
UNIVIAJE-II,,1203,1,18330,TEQUENDAMA,0,10,0,YES,50760,0,0,0
UNIVIAJE-II,,1203,1,18330,TEQUENDAMA,0,10,0,YES,58500,0,0,0
UNIVIAJE-II,,1203,1,18330,TEQUENDAMA,0,10,0,YES,67380,0,0,YES
UNIVIAJE-II,,3101,1,18332,CAICEDO,0,42,0,YES,41340,0,YES,0
UNIVIAJE-II,,3102,1,18332,CAICEDO,0,42,0,YES,67860,0,0,YES
UNIVIAJE-II,,3703,1,18344,MANZANARES,0,34,0,YES,32520,0,YES,0
UNIVIAJE-II,,3703,1,18344,MANZANARES,0,34,0,YES,48660,0,0,0
UNIVIAJE-II,,3703,1,18344,MANZANARES,0,34,0,YES,65460,0,0,YES
UNIVIAJE-II,,112,1,18359,UNIVERSIDA,0,39,0,YES,23160,0,YES,0
UNIVIAJE-II,,112,1,18359,UNIVERSIDA,0,39,0,YES,39240,0,0,0
UNIVIAJE-II,,112,1,18359,UNIVERSIDA,0,39,0,YES,53820,0,0,0
UNIVIAJE-II,,113,1,18359,UNIVERSIDA,0,39,0,YES,60120,0,0,YES
UNIVIAJE-II,,701,1,18366,REFUGIO,0,6,0,YES,60120,0,YES,0
UNIVIAJE-II,,701,1,18366,REFUGIO,0,6,0,YES,72480,0,0,YES
UNIVIAJE-II,,1805,1,18371,SUCRE,0,23,0,YES,52380,0,YES,0
UNIVIAJE-II,,1805,1,18371,SUCRE,0,23,0,YES,65460,0,0,YES
UNIVIAJE-II,,3202,1,18377,ERMITA,0,29,0,YES,66180,0,YES,0
UNIVIAJE-II,,3202,1,18377,ERMITA,0,29,0,YES,69780,0,0,YES
UNIVIAJE-II,,3202,1,18397,ERMITA,0,29,0,YES,66720,0,YES,0
UNIVIAJE-II,,3202,1,18397,ERMITA,0,29,0,YES,69660,0,0,YES
UNIVIAJE-II,,3002,1,18436,CENTRO,0,28,0,YES,36120,0,YES,0
UNIVIAJE-II,,3001,1,18436,CENTRO,0,28,0,YES,55740,0,0,YES
UNIVIAJE-II,,1203,1,18440,TEQUENDAMA,0,10,0,YES,24300,0,YES,0
UNIVIAJE-II,,1201,1,18440,TEQUENDAMA,0,10,0,YES,55380,0,0,0
UNIVIAJE-II,,1203,1,18440,TEQUENDAMA,0,10,0,YES,68220,0,0,YES
UNIVIAJE-II,,1306,1,18450,ESTADIO,0,11,0,YES,41340,0,YES,0
UNIVIAJE-II,,1306,1,18450,ESTADIO,0,11,0,YES,66720,0,0,YES
UNIVIAJE-II,,4703,1,18452,ALAMOS,0,47,0,YES,37920,0,YES,0
UNIVIAJE-II,,4701,1,18452,ALAMOS,0,47,0,YES,38700,0,0,0
UNIVIAJE-II,,4703,1,18452,ALAMOS,0,47,0,YES,47700,0,0,0
UNIVIAJE-II,,4703,1,18452,ALAMOS,0,47,0,YES,50880,0,0,0
UNIVIAJE-II,,4703,1,18452,ALAMOS,0,47,0,YES,54300,0,0,0
UNIVIAJE-II,,4703,1,18452,ALAMOS,0,47,0,YES,60960,0,0,0
UNIVIAJE-II,,4701,1,18452,ALAMOS,0,47,0,YES,64500,0,0,0
UNIVIAJE-II,,4703,1,18452,ALAMOS,0,47,0,YES,64800,0,0,0
UNIVIAJE-II,,4703,1,18452,ALAMOS,0,47,0,YES,70080,0,0,YES
UNIVIAJE-II,,3001,1,18456,CENTRO,0,28,0,YES,41520,0,YES,0
UNIVIAJE-II,,3001,1,18456,CENTRO,0,28,0,YES,61380,0,0,YES
UNIVIAJE-II,,3006,1,18458,CENTRO,0,28,0,YES,37500,0,YES,0
UNIVIAJE-II,,3006,1,18458,CENTRO,0,28,0,YES,44340,0,0,0
UNIVIAJE-II,,3006,1,18458,CENTRO,0,28,0,YES,51660,0,0,0
UNIVIAJE-II,,3006,1,18458,CENTRO,0,28,0,YES,67020,0,0,0
UNIVIAJE-II,,3006,1,18458,CENTRO,0,28,0,YES,70140,0,0,YES
UNIVIAJE-II,,3006,1,18462,CENTRO,0,28,0,YES,60240,0,YES,0
UNIVIAJE-II,,3006,1,18462,CENTRO,0,28,0,YES,65220,0,0,YES
UNIVIAJE-II,,1002,1,18463,UND DEPORT,0,40,0,YES,48540,0,YES,0
UNIVIAJE-II,,1003,1,18463,UND DEPORT,0,40,0,YES,56220,0,0,YES
UNIVIAJE-II,,1906,1,18465,PETECUY,0,24,0,YES,39660,0,YES,0
UNIVIAJE-II,,1904,1,18465,PETECUY,0,24,0,YES,45420,0,0,0
UNIVIAJE-II,,1904,1,18465,PETECUY,0,24,0,YES,69900,0,0,YES
UNIVIAJE-II,,1302,1,18469,ESTADIO,0,11,0,YES,33600,0,YES,0
UNIVIAJE-II,,1302,1,18469,ESTADIO,0,11,0,YES,37860,0,0,0
UNIVIAJE-II,,1303,1,18469,ESTADIO,0,11,0,YES,43680,0,0,0
UNIVIAJE-II,,1302,1,18469,ESTADIO,0,11,0,YES,72300,0,0,0
UNIVIAJE-II,,1301,1,18469,ESTADIO,0,11,0,YES,80160,0,0,YES
UNIVIAJE-II,,104,1,18478,UNIVERSIDA,0,39,0,YES,22440,0,YES,0
UNIVIAJE-II,,104,1,18478,UNIVERSIDA,0,39,0,YES,29940,0,0,0
UNIVIAJE-II,,104,1,18478,UNIVERSIDA,0,39,0,YES,42900,0,0,0
UNIVIAJE-II,,104,1,18478,UNIVERSIDA,0,39,0,YES,55440,0,0,0
UNIVIAJE-II,,104,1,18478,UNIVERSIDA,0,39,0,YES,64620,0,0,0
UNIVIAJE-II,,104,1,18478,UNIVERSIDA,0,39,0,YES,78060,0,0,YES
UNIVIAJE-II,,3101,1,18488,CAICEDO,0,42,0,YES,44160,0,YES,0
UNIVIAJE-II,,3102,1,18488,CAICEDO,0,42,0,YES,56340,0,0,0
UNIVIAJE-II,,3102,1,18488,CAICEDO,0,42,0,YES,59580,0,0,0
UNIVIAJE-II,,3102,1,18488,CAICEDO,0,42,0,YES,62760,0,0,0
UNIVIAJE-II,,3101,1,18488,CAICEDO,0,42,0,YES,72000,0,0,YES
UNIVIAJE-II,,803,1,18494,PAMPALINDA,0,7,0,YES,35700,0,YES,0
UNIVIAJE-II,,803,1,18494,PAMPALINDA,0,7,0,YES,64500,0,0,YES
UNIVIAJE-II,,3102,1,18496,CAICEDO,0,42,0,YES,32700,0,YES,0
UNIVIAJE-II,,3101,1,18496,CAICEDO,0,42,0,YES,40020,0,0,0
UNIVIAJE-II,,3102,1,18496,CAICEDO,0,42,0,YES,48720,0,0,0
UNIVIAJE-II,,3101,1,18496,CAICEDO,0,42,0,YES,65460,0,0,YES
UNIVIAJE-II,,1603,1,18501,SAN BOSCO,0,14,0,YES,44640,0,YES,0
UNIVIAJE-II,,701,1,18501,REFUGIO,0,6,0,YES,62760,0,0,0
UNIVIAJE-II,,701,1,18501,REFUGIO,0,6,0,YES,65760,0,0,YES
UNIVIAJE-II,,1202,1,18506,TEQUENDAMA,0,10,0,YES,41580,0,YES,0
UNIVIAJE-II,,1201,1,18506,TEQUENDAMA,0,10,0,YES,60420,0,0,YES
UNIVIAJE-II,,1302,1,18509,ESTADIO,0,11,0,YES,58740,0,YES,0
UNIVIAJE-II,,1303,1,18509,ESTADIO,0,11,0,YES,80880,0,0,YES
UNIVIAJE-II,,3204,1,18526,ERMITA,0,29,0,YES,40080,0,YES,0
UNIVIAJE-II,,3203,1,18526,ERMITA,0,29,0,YES,68820,0,0,YES
UNIVIAJE-II,,4403,1,18534,VERSALLES,0,43,0,YES,44700,0,YES,0
UNIVIAJE-II,,4401,1,18534,VERSALLES,0,43,0,YES,58740,0,0,YES
UNIVIAJE-II,,1601,1,18547,SAN BOSCO,0,14,0,YES,44760,0,YES,0
UNIVIAJE-II,,1601,1,18547,SAN BOSCO,0,14,0,YES,47220,0,0,0
UNIVIAJE-II,,1601,1,18547,SAN BOSCO,0,14,0,YES,62880,0,0,0
UNIVIAJE-II,,1601,1,18547,SAN BOSCO,0,14,0,YES,68820,0,0,YES
UNIVIAJE-II,,1002,1,18550,UND DEPORT,0,40,0,YES,34560,0,YES,0
UNIVIAJE-II,,1002,1,18550,UND DEPORT,0,40,0,YES,54360,0,0,0
UNIVIAJE-II,,1003,1,18550,UND DEPORT,0,40,0,YES,81480,0,0,YES
UNIVIAJE-II,,3202,1,18556,ERMITA,0,29,0,YES,23280,0,YES,0
UNIVIAJE-II,,3202,1,18556,ERMITA,0,29,0,YES,36180,0,0,0
UNIVIAJE-II,,3202,1,18556,ERMITA,0,29,0,YES,40440,0,0,0
UNIVIAJE-II,,3202,1,18556,ERMITA,0,29,0,YES,55440,0,0,0
UNIVIAJE-II,,3202,1,18556,ERMITA,0,29,0,YES,61680,0,0,YES
UNIVIAJE-II,,3603,1,18557,POPULAR,0,35,0,YES,27720,0,YES,0
UNIVIAJE-II,,3603,1,18557,POPULAR,0,35,0,YES,32400,0,0,0
UNIVIAJE-II,,3603,1,18557,POPULAR,0,35,0,YES,53340,0,0,0
UNIVIAJE-II,,3603,1,18557,POPULAR,0,35,0,YES,63300,0,0,0
UNIVIAJE-II,,3603,1,18557,POPULAR,0,35,0,YES,69660,0,0,0
UNIVIAJE-II,,3603,1,18557,POPULAR,0,35,0,YES,78180,0,0,YES
UNIVIAJE-II,,3204,1,18575,ERMITA,0,29,0,YES,43200,0,YES,0
UNIVIAJE-II,,3203,1,18575,ERMITA,0,29,0,YES,66420,0,0,0
UNIVIAJE-II,,3203,1,18575,ERMITA,0,29,0,YES,70260,0,0,YES
UNIVIAJE-II,,3503,1,18577,SALOMIA,0,36,0,YES,46860,0,YES,0
UNIVIAJE-II,,3503,1,18577,SALOMIA,0,36,0,YES,58380,0,0,YES
UNIVIAJE-II,,302,1,18603,BUITRERA,0,2,0,YES,60660,0,YES,0
UNIVIAJE-II,,302,1,18603,BUITRERA,0,2,0,YES,68580,0,0,YES
UNIVIAJE-II,,1805,1,18609,SUCRE,0,23,0,YES,42960,0,YES,0
UNIVIAJE-II,,1805,1,18609,SUCRE,0,23,0,YES,66600,0,0,YES
UNIVIAJE-II,,1203,1,18642,TEQUENDAMA,0,10,0,YES,53160,0,YES,0
UNIVIAJE-II,,1203,1,18642,TEQUENDAMA,0,10,0,YES,63540,0,0,YES
UNIVIAJE-II,,3204,1,18649,ERMITA,0,29,0,YES,43980,0,YES,0
UNIVIAJE-II,,3204,1,18649,ERMITA,0,29,0,YES,52380,0,0,0
UNIVIAJE-II,,2003,1,18649,SAN PEDRO,0,25,0,YES,62700,0,0,0
UNIVIAJE-II,,2001,1,18649,SAN PEDRO,0,25,0,YES,66600,0,0,YES
UNIVIAJE-II,,1203,1,18667,TEQUENDAMA,0,10,0,YES,40620,0,YES,0
UNIVIAJE-II,,1203,1,18667,TEQUENDAMA,0,10,0,YES,45840,0,0,YES
UNIVIAJE-II,,801,1,18674,PAMPALINDA,0,7,0,YES,33540,0,YES,0
UNIVIAJE-II,,803,1,18674,PAMPALINDA,0,7,0,YES,57120,0,0,0
UNIVIAJE-II,,803,1,18674,PAMPALINDA,0,7,0,YES,69480,0,0,0
UNIVIAJE-II,,803,1,18674,PAMPALINDA,0,7,0,YES,76320,0,0,YES
UNIVIAJE-II,,3001,1,18675,CENTRO,0,28,0,YES,51480,0,YES,0
UNIVIAJE-II,,3001,1,18675,CENTRO,0,28,0,YES,58860,0,0,YES
UNIVIAJE-II,,3006,1,18690,CENTRO,0,28,0,YES,60420,0,YES,0
UNIVIAJE-II,,3006,1,18690,CENTRO,0,28,0,YES,64680,0,0,0
UNIVIAJE-II,,3006,1,18690,CENTRO,0,28,0,YES,74280,0,0,YES
UNIVIAJE-II,,3002,1,18695,CENTRO,0,28,0,YES,35040,0,YES,0
UNIVIAJE-II,,3002,1,18695,CENTRO,0,28,0,YES,54420,0,0,0
UNIVIAJE-II,,3001,1,18695,CENTRO,0,28,0,YES,70200,0,0,YES
UNIVIAJE-II,,3006,1,18705,CENTRO,0,28,0,YES,41820,0,YES,0
UNIVIAJE-II,,3006,1,18705,CENTRO,0,28,0,YES,47880,0,0,0
UNIVIAJE-II,,3006,1,18705,CENTRO,0,28,0,YES,50700,0,0,0
UNIVIAJE-II,,3006,1,18705,CENTRO,0,28,0,YES,60960,0,0,0
UNIVIAJE-II,,3006,1,18705,CENTRO,0,28,0,YES,69000,0,0,YES
UNIVIAJE-II,,1203,1,18716,TEQUENDAMA,0,10,0,YES,37800,0,YES,0
UNIVIAJE-II,,1203,1,18716,TEQUENDAMA,0,10,0,YES,46740,0,0,YES
UNIVIAJE-II,,1101,1,18725,LIDO,0,9,0,YES,34620,0,YES,0
UNIVIAJE-II,,1101,1,18725,LIDO,0,9,0,YES,59340,0,0,YES
UNIVIAJE-II,,112,1,18726,UNIVERSIDA,0,39,0,YES,27360,0,YES,0
UNIVIAJE-II,,112,1,18726,UNIVERSIDA,0,39,0,YES,55200,0,0,0
UNIVIAJE-II,,112,1,18726,UNIVERSIDA,0,39,0,YES,60660,0,0,0
UNIVIAJE-II,,113,1,18726,UNIVERSIDA,0,39,0,YES,65820,0,0,YES
